Order_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Customer_Country,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Region,Warehouse_ID,Warehouse_Location,Transportation_Mode,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Time_Days,Inventory_Level,Order_Status,Profit
100121,2024-07-09,2024-09-09,2024-10-02,C8473,Middleast,Turkey,P71212,Bottledaterase,FMCG,S284,Atlasourcing,Africa,WH9,Johannesburg,Sea,48,5.46,222.08,0.89,23,3549,Delivered,72.19
100122,2024-03-11,2024-04-11,2024-11-23,C8175,Asia,Bangladesh,P20225,Bookshelf,Furniture,S440,Summitupplyo,Northmerica,WH1,Karachi,Sea,138,66.56,6785.28,0.53,19,1431,Delivered,8480.25
100123,2024-05-08,2024-07-08,2024-12-08,C8705,Northmerica,Mexico,P46487,Faceaskox,Healthcare,S402,Crescentogistics,Middleast,WH9,Johannesburg,Air,241,1.02,7115.82,4.13,5,1186,Delivered,2659.26
100124,2025-10-15,2025-10-19,2025-10-27,C9125,Northmerica,Canada,P46059,Thermometer,Healthcare,S803,Evergreenartners,Middleast,WH6,Amsterdam,Rail,463,4.09,5783.67,1.94,8,3432,Delivered,2688.28
100125,2025-03-05,2025-05-05,2025-05-18,C4173,Europe,Netherlands,P39165,Studyable,Furniture,S743,Evergreenartners,Asia,WH6,Amsterdam,Sea,111,75.83,9517.13,0.04,13,1050,Delivered,3505.14
100126,2025-03-30,2025-03-30,2025-07-04,C5806,Middleast,Oman,P19108,Bottledaterase,FMCG,S927,Orionupplies,Europe,WH9,Johannesburg,Rail,102,5.19,569.38,3.17,8,4700,Delivered,120.2
100127,2025-09-13,2025-09-18,2025-09-20,C7228,Asia,Vietnam,P16471,Officehair,Furniture,S915,Summitupplyo,Middleast,WH1,Karachi,Air,459,88.55,6544.45,8.26,2,1227,Delivered,12390.18
100128,2024-10-26,2024-10-29,2024-11-22,C6445,Middleast,Saudirabia,P91709,Powerank,Electronics,S597,Novandustrial,Northmerica,WH0,Cairo,Sea,373,32.65,61378.45,4.82,24,1054,Delivered,33154.91
100129,2025-02-02,2025-02-02,2025-09-02,C1140,Asia,Vietnam,P47650,Socksack,Apparel,S901,Evergreenartners,Northmerica,WH8,Chicago,Rail,343,3.45,1763.35,9.03,7,3205,Delivered,6203.57
100130,2025-09-10,2025-10-10,2025-10-15,C7787,Africa,Southfrica,P96365,Snackarton,FMCG,S558,Atlasourcing,Asia,WH7,Toronto,Road,272,5.65,696.8,0.19,5,3954,Delivered,698.15
100131,2024-03-24,2024-03-27,2024-04-03,C6291,Asia,Malaysia,P81031,Snackarton,FMCG,S784,Orionupplies,Asia,WH6,Amsterdam,Road,371,0.05,728.55,7.03,7,1600,Delivered,272.18
100132,2025-12-01,2025-12-01,2025-12-10,C2072,Northmerica,Canada,P44084,Sportswearet,Apparel,S679,Crescentogistics,Europe,WH9,Johannesburg,Road,59,0.52,340.68,4.15,9,3281,Delivered,1338.81
100133,2025-03-14,2025-03-15,2025-03-23,C1482,Africa,Kenya,P27633,Toothpasteox,FMCG,S772,BlueRiverrading,Africa,WH7,Toronto,Rail,128,9.09,723.52,0.22,8,961,Cancelled,-141.21
100134,2025-11-10,2025-11-10,2025-12-03,C9632,Middleast,Turkey,P17421,Toothpasteox,FMCG,S869,Pioneeristribution,Northmerica,WH8,Chicago,Sea,329,1.14,665.06,4.02,23,4029,Delivered,511.14
100135,2024-06-10,2024-09-10,2024-12-10,C2125,Asia,Vietnam,P86329,Bookshelf,Furniture,S387,Summitupplyo,Europe,WH2,Lahore,Air,176,79.51,9193.76,9.92,3,85,Delivered,7373.52
100136,2024-10-03,2024-10-03,2024-10-15,C4713,Northmerica,Mexico,P80587,Sportswearet,Apparel,S616,Novandustrial,Middleast,WH5,Frankfurt,Rail,437,5.71,5605.27,1.31,12,2346,Delayed,3389.42
100137,2025-01-15,2025-01-16,2025-01-28,C6249,Middleast,Oman,P29201,Smartatch,Electronics,S713,Evergreenartners,Africa,WH6,Amsterdam,Sea,218,48.24,7716.32,1.99,12,1544,Inransit,15497.7
100138,2025-04-21,2025-04-21,2025-04-25,C4083,Northmerica,Unitedtates,P39328,Bookshelf,Furniture,S499,Orionupplies,Africa,WH1,Karachi,Air,405,44.18,39392.9,4.76,4,1729,Delivered,32413.84
100139,2024-04-09,2024-07-09,2024-11-09,C1148,Northmerica,Unitedtates,P23395,Handanitizerase,Healthcare,S505,Atlasourcing,Europe,WH0,Cairo,Rail,475,2.61,4489.75,2.23,4,1212,Delivered,2655.14
100140,2024-04-23,2024-04-27,2024-04-29,C3817,Europe,Poland,P40682,Bluetoothpeaker,Electronics,S860,Novandustrial,Middleast,WH1,Karachi,Air,466,58.79,20596.14,8.71,2,884,Delivered,17139.31
100141,2024-06-11,2024-11-11,2024-11-14,C5437,Europe,Germany,P80971,Hoodie,Apparel,S200,Evergreenartners,Europe,WH4,Istanbul,Air,253,2.94,333.82,3.26,3,3460,Delivered,1846.77
100142,2025-10-31,2025-10-31,2025-11-20,C8693,Africa,Nigeria,P83800,Thermometer,Healthcare,S498,Novandustrial,Europe,WH5,Frankfurt,Sea,414,0.88,90.32,5.56,15,4425,Delivered,575.47
100143,2024-09-09,2024-09-14,2024-09-18,C6901,Northmerica,Mexico,P41552,Thirtundle,Apparel,S209,Pioneeristribution,Asia,WH3,Dubai,Rail,345,4.13,2474.85,9.08,4,2578,Delivered,8588.06
100144,2025-04-26,2025-04-30,2025-11-05,C8340,Middleast,Turkey,P99099,Thirtundle,Apparel,S899,Evergreenartners,Asia,WH5,Frankfurt,Sea,137,7.57,887.09,0.52,11,692,Delivered,944.87
100145,2024-12-02,2024-12-02,2024-12-05,C7610,Middleast,Qatar,P81966,Socksack,Apparel,S616,Evergreenartners,Northmerica,WH2,Lahore,Road,476,1.1,4803.6,5.97,3,2542,Delivered,1625.46
100146,2025-01-04,2025-03-04,2025-04-21,C6448,Middleast,Unitedrabmirates,P60331,Thermometer,Healthcare,S289,Zenithrocurement,Africa,WH4,Istanbul,Sea,380,2.58,580.4,4.94,18,599,Delivered,1697.46
100147,2024-12-24,2024-12-27,2025-01-01,C1419,Middleast,Qatar,P22411,Officehair,Furniture,S521,Crescentogistics,Asia,WH1,Karachi,Road,240,64.54,3489.6,9.28,5,1558,Delivered,9576.51
100148,2024-01-04,2024-06-04,2024-11-04,C4716,Middleast,Unitedrabmirates,P71949,Smartatch,Electronics,S282,Summitupplyo,Europe,WH7,Toronto,Air,395,12.18,4311.1,4.11,5,454,Cancelled,-42.91
100149,2025-02-26,2025-02-26,2025-06-03,C9433,Northmerica,Mexico,P66532,Faceaskox,Healthcare,S792,Vertexanufacturing,Europe,WH7,Toronto,Rail,347,3.3,615.1,9.12,4,871,Delivered,632.69
100150,2024-03-11,2024-07-11,2024-12-11,C5719,Middleast,Turkey,P43361,Bookshelf,Furniture,S843,Orionupplies,Northmerica,WH4,Istanbul,Road,236,56.53,6941.08,9.16,5,1509,Delivered,10065.59
100151,2024-10-07,2024-10-07,2024-10-18,C7272,Middleast,Saudirabia,P74641,Thirtundle,Apparel,S671,Zenithrocurement,Africa,WH6,Amsterdam,Rail,57,8.01,166.57,2.08,11,3231,Delivered,543.07
100152,2025-12-26,2025-12-26,2026-03-01,C8083,Middleast,Qatar,P73936,Shampooack,FMCG,S186,Pioneeristribution,Asia,WH4,Istanbul,Road,110,0.15,86.5,5.59,8,3571,Delivered,31.11
100153,2025-10-25,2025-10-25,2025-10-31,C1365,Asia,Vietnam,P58355,Denimeans,Apparel,S750,Crescentogistics,Africa,WH4,Istanbul,Road,445,5.21,2368.45,5.09,6,1564,Delivered,7704.02
100154,2024-12-17,2024-12-18,2024-12-30,C8504,Africa,Kenya,P27630,Firstidit,Healthcare,S747,Atlasourcing,Northmerica,WH3,Dubai,Road,265,6.68,70.2,9.99,12,2576,Delayed,663.98
100155,2025-01-16,2025-01-19,2025-01-29,C9569,Northmerica,Unitedtates,P71558,Detergentag,FMCG,S289,Novandustrial,Europe,WH2,Lahore,Road,264,8.58,2825.12,9.96,10,2496,Delivered,811.29
100156,2024-08-06,2024-11-06,2024-11-09,C8569,Europe,Germany,P36806,Denimeans,Apparel,S764,Vertexanufacturing,Northmerica,WH1,Karachi,Road,497,7.53,8592.41,6.56,3,2321,Delivered,4398.35
100157,2024-06-20,2024-06-22,2024-07-17,C6341,Northmerica,Unitedtates,P58758,Bottledaterase,FMCG,S138,Summitupplyo,Asia,WH2,Lahore,Sea,277,6.35,2838.95,3.07,25,2496,Delayed,1397.55
100158,2024-12-25,2024-12-30,2025-09-01,C9789,Middleast,Qatar,P68005,Thermometer,Healthcare,S334,BlueRiverrading,Middleast,WH9,Johannesburg,Rail,354,4.87,43.98,4.29,10,4068,Delivered,4765.37
100159,2025-07-15,2025-07-17,2025-08-02,C9652,Africa,Southfrica,P13754,Handanitizerase,Healthcare,S520,Pioneeristribution,Asia,WH1,Karachi,Sea,198,8.96,3654.08,1.63,16,714,Delivered,2166.95
100160,2025-01-01,2025-01-01,2025-09-01,C9553,Middleast,Oman,P75095,Powerank,Electronics,S228,Pioneeristribution,Asia,WH2,Lahore,Rail,373,43.32,28058.36,9.76,8,498,Delivered,25998.41
100161,2025-04-17,2025-04-18,2025-04-23,C3159,Africa,Kenya,P47900,Smartatch,Electronics,S492,Novandustrial,Africa,WH0,Cairo,Air,429,2.04,6615.16,1.71,5,651,Delivered,2128.61
100162,2025-12-03,2025-12-03,2025-12-07,C2778,Middleast,Turkey,P99822,Handanitizerase,Healthcare,S169,Pioneeristribution,Africa,WH0,Cairo,Air,321,9.17,5783.57,9.31,4,897,Delivered,2537.13
100163,2024-08-14,2024-08-15,2024-08-23,C3023,Asia,Vietnam,P69796,Router,Electronics,S301,Atlasourcing,Middleast,WH8,Chicago,Rail,47,25.09,879.23,1.83,8,237,Inransit,942.65
100164,2025-09-06,2025-11-06,2025-11-26,C7643,Middleast,Qatar,P46727,Flooramp,Furniture,S865,Evergreenartners,Asia,WH6,Amsterdam,Sea,33,49.71,240.43,0.62,20,643,Delayed,1010.47
100165,2024-11-14,2024-11-19,2024-12-01,C1541,Northmerica,Mexico,P31817,Hoodie,Apparel,S216,Crescentogistics,Middleast,WH2,Lahore,Rail,424,0.76,2722.24,1.0,12,2216,Delayed,5511.12
100166,2024-01-07,2024-01-07,2024-04-07,C2136,Asia,Pakistan,P94730,Officehair,Furniture,S575,Zenithrocurement,Europe,WH9,Johannesburg,Road,260,77.64,2186.4,9.84,3,1069,Delivered,16006.16
100167,2024-02-16,2024-02-18,2024-02-25,C3171,Africa,Morocco,P67418,Handanitizerase,Healthcare,S970,BlueRiverrading,Middleast,WH6,Amsterdam,Road,146,5.93,2545.78,6.61,7,1036,Delivered,40.63
100168,2024-10-09,2024-10-09,2024-10-18,C2900,Asia,Bangladesh,P94530,Handanitizerase,Healthcare,S856,Zenithrocurement,Asia,WH0,Cairo,Rail,412,9.26,2055.12,5.34,9,2203,Delivered,1585.41
100169,2024-09-16,2024-09-21,2024-10-07,C3978,Europe,Poland,P12839,Studyable,Furniture,S412,BlueRiverrading,Northmerica,WH9,Johannesburg,Sea,109,77.31,226.79,0.01,16,1255,Delivered,5546.09
100170,2025-01-07,2025-05-07,2025-07-16,C5998,Asia,Vietnam,P10162,Socksack,Apparel,S319,Atlasourcing,Middleast,WH9,Johannesburg,Air,279,7.45,448.55,6.59,11,3403,Delivered,1558.6
100171,2024-08-15,2024-08-17,2024-08-22,C1874,Africa,Nigeria,P25892,Smartatch,Electronics,S295,Novandustrial,Northmerica,WH6,Amsterdam,Road,187,20.33,1201.71,7.78,5,1592,Delivered,7503.3
100172,2025-04-16,2025-04-20,2025-04-22,C4959,Asia,India,P32669,Detergentag,FMCG,S412,Evergreenartners,Asia,WH3,Dubai,Air,174,9.16,553.84,9.47,2,3952,Delivered,618.51
100173,2025-05-01,2025-05-01,2025-11-01,C7588,Asia,China,P16304,Firstidit,Healthcare,S277,Evergreenartners,Middleast,WH8,Chicago,Road,126,6.48,336.48,6.05,6,797,Delivered,267.28
100174,2024-12-02,2024-12-02,2024-12-03,C2517,Europe,Italy,P88021,Hoodie,Apparel,S709,Vertexanufacturing,Africa,WH2,Lahore,Air,74,7.15,229.1,3.31,1,1687,Delivered,572.37
100175,2024-05-23,2024-05-25,2024-06-02,C9535,Europe,France,P67326,Vitaminack,Healthcare,S393,BlueRiverrading,Northmerica,WH8,Chicago,Road,453,7.19,6847.07,5.32,8,810,Delivered,1594.99
100176,2025-06-15,2025-06-16,2025-06-23,C6774,Middleast,Turkey,P82055,Flooramp,Furniture,S843,Novandustrial,Europe,WH9,Johannesburg,Rail,222,44.49,4276.78,6.09,7,831,Delivered,15051.05
100177,2025-03-22,2025-03-23,2025-06-04,C8264,Northmerica,Canada,P60729,Wirelessarbuds,Electronics,S326,Vertexanufacturing,Middleast,WH9,Johannesburg,Road,271,5.05,5568.55,0.16,14,650,Delayed,5152.0
100178,2025-05-18,2025-05-21,2025-05-28,C1475,Asia,India,P31800,Storageabinet,Furniture,S263,Orionupplies,Asia,WH4,Istanbul,Air,494,36.72,16939.68,4.83,7,954,Delivered,23961.09
100179,2025-12-04,2025-12-04,2025-12-08,C5943,Europe,Sweden,P16530,Snackarton,FMCG,S976,Novandustrial,Northmerica,WH2,Lahore,Air,268,5.37,2159.16,5.88,4,2198,Delivered,881.4
100180,2025-04-09,2025-07-09,2025-09-13,C7509,Middleast,Oman,P15906,Toothpasteox,FMCG,S643,Evergreenartners,Africa,WH4,Istanbul,Road,146,1.16,9.36,6.61,6,4258,Delivered,1052.66
100181,2024-09-25,2024-09-26,2024-09-30,C2529,Asia,Malaysia,P36170,Powerank,Electronics,S346,Orionupplies,Middleast,WH2,Lahore,Air,137,4.92,894.04,7.39,4,1610,Inransit,1698.85
100182,2025-06-10,2025-08-10,2025-10-13,C1264,Africa,Egypt,P19587,Faceaskox,Healthcare,S585,Evergreenartners,Northmerica,WH2,Lahore,Air,443,7.08,566.44,7.22,5,3190,Delivered,722.59
100183,2025-10-08,2025-10-08,2025-10-21,C7299,Asia,Bangladesh,P95751,Detergentag,FMCG,S317,Pioneeristribution,Northmerica,WH2,Lahore,Rail,199,7.36,434.64,5.53,13,1998,Delivered,791.47
100184,2024-05-10,2024-10-10,2024-10-14,C2674,Asia,India,P86637,Storageabinet,Furniture,S882,Evergreenartners,Africa,WH2,Lahore,Rail,356,36.58,4222.48,9.34,4,773,Delivered,10521.27
100185,2025-03-29,2025-03-29,2025-05-04,C6063,Northmerica,Mexico,P46598,Denimeans,Apparel,S954,Zenithrocurement,Europe,WH2,Lahore,Rail,137,0.72,1058.64,4.02,7,2713,Delivered,1483.0
100186,2024-10-28,2024-10-31,2024-11-05,C5646,Africa,Morocco,P60939,Snackarton,FMCG,S944,Zenithrocurement,Europe,WH4,Istanbul,Road,216,6.71,609.36,8.6,5,4108,Inransit,241.2
100187,2025-11-07,2025-11-07,2025-11-12,C6661,Europe,Italy,P81678,Toothpasteox,FMCG,S945,Vertexanufacturing,Europe,WH2,Lahore,Road,93,0.81,40.33,1.19,5,723,Delivered,35.5
100188,2024-03-23,2024-03-28,2024-09-04,C6394,Middleast,Oman,P34264,Thermometer,Healthcare,S383,Pioneeristribution,Africa,WH0,Cairo,Sea,477,8.51,2219.27,6.71,12,3989,Delivered,7490.78
100189,2025-01-02,2025-06-02,2025-11-02,C1285,Northmerica,Unitedtates,P59416,Officehair,Furniture,S419,Pioneeristribution,Middleast,WH5,Frankfurt,Air,170,85.32,1504.4,9.53,5,2186,Inransit,4881.97
100190,2024-10-02,2024-10-02,2024-10-05,C8804,Africa,Southfrica,P99709,Socksack,Apparel,S697,BlueRiverrading,Northmerica,WH8,Chicago,Air,434,18.79,1554.86,6.64,3,1428,Delivered,10205.74
100191,2025-07-29,2025-07-29,2025-08-08,C1660,Asia,Pakistan,P60500,Hoodie,Apparel,S403,BlueRiverrading,Asia,WH0,Cairo,Rail,285,4.22,752.7,3.05,5,3210,Delivered,2267.52
100192,2025-12-28,2025-12-28,2026-08-01,C2447,Middleast,Turkey,P16581,Vitaminack,Healthcare,S687,Pioneeristribution,Africa,WH4,Istanbul,Rail,183,1.46,3077.18,5.14,11,2096,Delivered,1190.26
100193,2025-03-07,2025-06-07,2025-07-07,C2846,Africa,Egypt,P27862,Firstidit,Healthcare,S447,Orionupplies,Middleast,WH2,Lahore,Air,37,7.2,6.4,0.91,1,778,Delivered,163.9
100194,2024-12-26,2024-12-26,2025-02-01,C5875,Asia,Indonesia,P38933,Shampooack,FMCG,S829,Atlasourcing,Middleast,WH8,Chicago,Air,292,1.3,299.6,7.43,7,3751,Delivered,320.43
100195,2024-05-21,2024-05-23,2024-06-17,C6808,Northmerica,Canada,P16796,Sportswearet,Apparel,S800,Evergreenartners,Northmerica,WH0,Cairo,Sea,495,3.95,1455.25,2.62,25,1030,Inransit,6244.6
100196,2024-06-12,2024-10-12,2024-12-12,C6482,Northmerica,Unitedtates,P75333,Thirtundle,Apparel,S481,Summitupplyo,Middleast,WH5,Frankfurt,Road,242,3.67,2988.14,9.33,2,1722,Delivered,2660.38
100197,2024-01-07,2024-01-07,2024-06-07,C2517,Africa,Kenya,P91554,Thirtundle,Apparel,S432,Vertexanufacturing,Europe,WH6,Amsterdam,Air,136,0.22,469.92,7.32,5,150,Delivered,1474.85
100198,2024-04-18,2024-04-21,2024-04-26,C7246,Middleast,Saudirabia,P13321,Vitaminack,Healthcare,S552,Novandustrial,Africa,WH7,Toronto,Air,17,8.76,338.92,9.61,5,373,Delivered,74.48
100199,2025-10-19,2025-10-20,2025-10-24,C9611,Europe,Poland,P26977,Vitaminack,Healthcare,S584,Evergreenartners,Africa,WH6,Amsterdam,Air,156,6.9,876.4,8.62,4,1135,Inransit,675.25
100200,2024-04-14,2024-04-15,2024-04-18,C5658,Northmerica,Canada,P86917,Toothpasteox,FMCG,S812,Zenithrocurement,Middleast,WH4,Istanbul,Road,386,1.94,608.84,3.42,3,1070,Delivered,468.27
100201,2024-10-22,2024-10-23,2024-11-02,C3466,Europe,France,P12282,Wirelessarbuds,Electronics,S932,BlueRiverrading,Africa,WH9,Johannesburg,Sea,320,85.11,1235.2,3.85,10,1035,Delivered,10044.57
100202,2025-11-02,2025-11-02,2025-11-09,C2130,Northmerica,Mexico,P46268,Detergentag,FMCG,S474,Evergreenartners,Europe,WH3,Dubai,Road,82,8.78,539.96,4.8,7,4005,Delivered,139.12
100203,2024-06-20,2024-06-20,2024-07-15,C2141,Africa,Kenya,P93555,Officehair,Furniture,S479,Evergreenartners,Northmerica,WH4,Istanbul,Sea,426,3.0,6478.0,5.78,25,56,Delayed,22677.39
100204,2024-05-27,2024-05-29,2024-11-06,C3011,Africa,Nigeria,P54014,Studyable,Furniture,S578,Summitupplyo,Europe,WH5,Frankfurt,Rail,484,66.98,818.32,2.45,13,866,Delivered,16543.18
100205,2025-03-15,2025-03-18,2025-03-27,C6744,Europe,Italy,P93820,Faceaskox,Healthcare,S533,Pioneeristribution,Northmerica,WH7,Toronto,Rail,334,6.74,931.16,8.81,9,3615,Delivered,80.08
100206,2025-03-23,2025-03-25,2025-07-04,C3309,Europe,Sweden,P89674,Detergentag,FMCG,S224,Crescentogistics,Northmerica,WH1,Karachi,Rail,408,6.95,995.6,0.61,13,4309,Delivered,1895.59
100207,2024-03-27,2024-03-27,2024-08-04,C7344,Northmerica,Mexico,P28800,Router,Electronics,S896,BlueRiverrading,Northmerica,WH2,Lahore,Rail,86,96.68,5514.48,0.47,7,687,Delivered,3247.56
100208,2024-06-13,2024-06-13,2024-06-23,C9556,Northmerica,Canada,P96836,Firstidit,Healthcare,S478,Evergreenartners,Asia,WH4,Istanbul,Sea,352,4.12,5530.24,4.43,10,1577,Delivered,1189.07
100209,2025-06-16,2025-06-19,2025-07-03,C4456,Northmerica,Unitedtates,P40654,Officehair,Furniture,S379,Evergreenartners,Africa,WH6,Amsterdam,Rail,134,77.65,3805.1,3.95,14,1184,Delivered,5822.64
100210,2024-04-13,2024-04-18,2024-06-05,C3834,Middleast,Unitedrabmirates,P87988,Denimeans,Apparel,S952,Orionupplies,Northmerica,WH2,Lahore,Sea,17,4.34,43.78,0.33,18,806,Delivered,22.5
100211,2024-09-23,2024-09-28,2024-10-03,C7538,Europe,France,P36086,Wirelessarbuds,Electronics,S575,Pioneeristribution,Europe,WH8,Chicago,Air,14,69.74,176.36,1.79,5,1093,Inransit,1094.98
100212,2025-10-27,2025-10-30,2025-11-06,C8166,Africa,Southfrica,P88518,Bluetoothpeaker,Electronics,S861,Novandustrial,Europe,WH3,Dubai,Rail,237,71.46,636.02,6.45,7,1490,Delivered,6680.6
100213,2025-05-13,2025-05-14,2025-05-18,C4802,Asia,Vietnam,P31083,Denimeans,Apparel,S786,Novandustrial,Asia,WH1,Karachi,Rail,248,3.09,8126.32,2.38,4,514,Delivered,1161.66
100214,2024-05-26,2024-05-31,2024-12-06,C8661,Middleast,Turkey,P60876,Officehair,Furniture,S386,BlueRiverrading,Middleast,WH0,Cairo,Sea,217,76.4,9978.8,0.87,12,71,Delivered,13834.55
100215,2024-05-05,2024-09-05,2024-12-05,C1695,Africa,Morocco,P68653,Toothpasteox,FMCG,S156,Novandustrial,Middleast,WH1,Karachi,Road,231,0.4,247.4,9.02,3,4414,Delivered,-69.26
100216,2024-10-18,2024-10-18,2024-10-23,C6668,Europe,Netherlands,P96156,Studyable,Furniture,S843,BlueRiverrading,Africa,WH6,Amsterdam,Air,145,78.37,363.65,7.91,5,250,Delivered,8768.5
100217,2024-09-21,2024-09-22,2024-09-27,C2381,Africa,Morocco,P76634,Thermometer,Healthcare,S454,Summitupplyo,Asia,WH7,Toronto,Road,81,7.1,385.1,4.77,5,387,Delivered,83.28
100218,2024-12-23,2024-12-24,2025-07-01,C8913,Asia,China,P66699,Bookshelf,Furniture,S755,Novandustrial,Asia,WH6,Amsterdam,Rail,367,5.57,394.19,4.53,14,499,Delayed,4608.77
100219,2024-10-16,2024-10-18,2024-10-27,C5727,Northmerica,Unitedtates,P63117,Router,Electronics,S666,Zenithrocurement,Europe,WH1,Karachi,Road,36,8.59,469.24,3.49,9,1304,Delivered,405.46
100220,2025-06-16,2025-06-18,2025-06-23,C1182,Africa,Nigeria,P17190,Bottledaterase,FMCG,S643,Pioneeristribution,Europe,WH3,Dubai,Air,455,5.43,1570.65,8.0,5,1889,Delivered,884.44
100221,2024-02-22,2024-02-27,2024-03-03,C6590,Middleast,Unitedrabmirates,P66071,Denimeans,Apparel,S565,Orionupplies,Europe,WH1,Karachi,Road,21,4.64,357.44,3.07,5,999,Delivered,196.4
100222,2025-03-16,2025-03-16,2025-03-18,C2809,Northmerica,Mexico,P78703,Storageabinet,Furniture,S825,Pioneeristribution,Northmerica,WH1,Karachi,Air,303,17.68,6257.04,5.66,2,1161,Delivered,11574.02
100223,2024-05-06,2024-08-06,2024-08-26,C6738,Northmerica,Canada,P42402,Wirelessarbuds,Electronics,S236,Novandustrial,Asia,WH6,Amsterdam,Sea,420,97.95,67139.0,5.67,20,1525,Delivered,23506.54
100224,2025-09-15,2025-09-18,2025-09-27,C9662,Middleast,Oman,P49129,Bookshelf,Furniture,S927,Crescentogistics,Middleast,WH8,Chicago,Rail,484,1.72,46032.48,6.63,9,955,Delivered,37963.76
100225,2025-06-19,2025-06-22,2025-06-25,C5888,Africa,Nigeria,P85357,Powerank,Electronics,S812,BlueRiverrading,Middleast,WH0,Cairo,Air,30,45.41,362.3,0.46,3,1796,Inransit,929.64
100226,2025-06-23,2025-06-23,2025-07-05,C6777,Africa,Nigeria,P15355,Thirtundle,Apparel,S972,BlueRiverrading,Northmerica,WH5,Frankfurt,Sea,389,4.49,646.61,5.11,12,1186,Delivered,10962.3
100227,2024-11-24,2024-11-29,2024-12-02,C3005,Middleast,Turkey,P61168,Studyable,Furniture,S199,Pioneeristribution,Northmerica,WH8,Chicago,Air,118,73.75,2302.5,6.16,3,1822,Delivered,7208.07
100228,2024-01-28,2024-02-02,2024-08-02,C2461,Northmerica,Mexico,P64336,Bookshelf,Furniture,S455,Orionupplies,Asia,WH7,Toronto,Road,30,29.1,873.0,3.32,6,1598,Delivered,771.11
100229,2024-02-22,2024-02-23,2024-02-28,C2815,Africa,Kenya,P46609,Smartatch,Electronics,S948,Vertexanufacturing,Middleast,WH1,Karachi,Air,365,30.05,56968.25,2.16,5,724,Delivered,24172.95
100230,2025-06-19,2025-06-23,2025-07-13,C2401,Asia,India,P95179,Hoodie,Apparel,S957,Evergreenartners,Africa,WH1,Karachi,Sea,239,3.85,2430.15,2.37,20,268,Delivered,4569.19
100231,2025-05-16,2025-05-20,2025-08-06,C3792,Middleast,Qatar,P40116,Sportswearet,Apparel,S233,BlueRiverrading,Africa,WH3,Dubai,Sea,400,1.93,772.0,5.31,19,1674,Delivered,674.97
100232,2024-12-01,2024-12-01,2024-12-06,C4718,Middleast,Qatar,P66547,Denimeans,Apparel,S722,BlueRiverrading,Asia,WH3,Dubai,Air,316,2.6,981.6,8.99,5,480,Delivered,581.01
100233,2024-02-28,2024-02-28,2024-03-15,C3204,Africa,Egypt,P97265,Vitaminack,Healthcare,S511,Novandustrial,Northmerica,WH8,Chicago,Rail,214,9.29,4828.06,5.89,13,1441,Delayed,2930.85
100234,2025-08-30,2025-08-30,2025-09-13,C7683,Africa,Nigeria,P59429,Studyable,Furniture,S332,BlueRiverrading,Europe,WH2,Lahore,Sea,26,9.87,856.62,0.49,11,75,Delivered,460.56
100235,2025-03-31,2025-03-31,2025-04-17,C2072,Europe,Poland,P42430,Officehair,Furniture,S663,Zenithrocurement,Northmerica,WH2,Lahore,Rail,111,30.06,4436.66,3.39,14,1773,Inransit,3312.82
100236,2024-05-01,2024-08-01,2024-12-01,C3295,Northmerica,Unitedtates,P86721,Snackarton,FMCG,S521,Summitupplyo,Europe,WH2,Lahore,Air,420,9.25,6485.0,5.73,4,3083,Delivered,931.9
100237,2025-08-20,2025-08-25,2025-09-05,C2932,Europe,France,P54254,Officehair,Furniture,S833,Zenithrocurement,Africa,WH0,Cairo,Sea,12,1.38,96.56,0.24,11,1166,Delivered,241.66
100238,2024-11-26,2024-11-30,2024-12-02,C3743,Middleast,Turkey,P83402,Detergentag,FMCG,S189,BlueRiverrading,Asia,WH5,Frankfurt,Air,455,0.63,3936.65,8.0,2,656,Delivered,1714.23
100239,2024-02-06,2024-07-06,2024-07-13,C9988,Middleast,Turkey,P13642,Flooramp,Furniture,S224,Vertexanufacturing,Asia,WH3,Dubai,Rail,363,56.48,3102.24,9.51,7,1884,Delivered,22433.92
100240,2024-08-01,2024-08-01,2024-08-05,C7976,Asia,Malaysia,P66746,Storageabinet,Furniture,S138,Zenithrocurement,Europe,WH9,Johannesburg,Air,90,0.44,139.6,4.34,4,1927,Delivered,2030.39
100241,2025-05-26,2025-05-29,2025-06-17,C9148,Europe,Spain,P28601,Vitaminack,Healthcare,S863,BlueRiverrading,Africa,WH3,Dubai,Sea,369,7.54,8612.26,4.74,19,2703,Delivered,2902.42
100242,2025-10-14,2025-10-18,2025-10-20,C8927,Europe,France,P29702,Denimeans,Apparel,S766,Zenithrocurement,Africa,WH5,Frankfurt,Air,43,19.26,128.18,1.3,2,750,Delivered,862.77
100243,2025-09-20,2025-09-25,2025-10-03,C4929,Northmerica,Unitedtates,P29149,Handanitizerase,Healthcare,S116,Crescentogistics,Northmerica,WH0,Cairo,Road,283,9.38,5294.54,5.18,8,2203,Delivered,4541.51
100244,2024-02-06,2024-06-06,2024-06-14,C4786,Africa,Kenya,P19256,Thermometer,Healthcare,S204,Crescentogistics,Europe,WH0,Cairo,Road,398,0.95,358.1,3.76,8,2601,Delivered,525.71
